customer_id,date,type,category,amount,description,month
SBI10121,2024-03-26,debit,entertainment,1191,ENTERTAINMENT PURCHASE,3
SBI10121,2024-03-26,debit,utilities,255,UTILITIES PURCHASE,3
SBI10121,2024-03-27,debit,utilities,859,UTILITIES PURCHASE,3
SBI10121,2024-03-31,credit,salary,23953,SALARY CREDIT,4
SBI10121,2024-04-01,debit,dining,468,DINING PURCHASE,4
SBI10121,2024-04-02,credit,savings_transfer,3645,SELF TRANSFER TO SAVINGS,4
SBI10121,2024-04-02,debit,medical,242,MEDICAL PURCHASE,4
SBI10121,2024-04-05,debit,emi,7342,EMI PAYMENT,4
SBI10121,2024-04-05,debit,emi,21884,LOAN EMI PAYMENT,4
SBI10121,2024-04-06,debit,groceries,2934,GROCERIES PURCHASE,4
SBI10121,2024-04-07,debit,groceries,3550,GROCERIES PURCHASE,4
SBI10121,2024-04-08,debit,groceries,3156,GROCERIES PURCHASE,4
SBI10121,2024-04-09,debit,groceries,1622,GROCERIES PURCHASE,4
SBI10121,2024-04-09,debit,groceries,534,GROCERIES PURCHASE,4
SBI10121,2024-04-09,debit,travel,3643,TRAVEL PURCHASE,4
SBI10121,2024-04-12,debit,shopping,7466,SHOPPING PURCHASE,4
SBI10121,2024-04-12,debit,utilities,602,UTILITIES PURCHASE,4
SBI10121,2024-04-17,debit,medical,1837,MEDICAL PURCHASE,4
SBI10121,2024-04-18,debit,travel,4349,TRAVEL PURCHASE,4
SBI10121,2024-04-21,debit,shopping,3336,SHOPPING PURCHASE,4
SBI10121,2024-04-24,debit,entertainment,1852,ENTERTAINMENT PURCHASE,4
SBI10121,2024-04-25,debit,fuel,2124,FUEL PURCHASE,4
SBI10121,2024-04-30,credit,salary,24128,SALARY CREDIT,5
SBI10121,2024-05-02,credit,savings_transfer,3671,SELF TRANSFER TO SAVINGS,5
SBI10121,2024-05-02,debit,utilities,354,UTILITIES PURCHASE,5
SBI10121,2024-05-02,debit,utilities,842,UTILITIES PURCHASE,5
SBI10121,2024-05-05,debit,emi,7440,EMI PAYMENT,5
SBI10121,2024-05-05,debit,emi,22239,LOAN EMI PAYMENT,5
SBI10121,2024-05-05,debit,dining,205,DINING PURCHASE,5
SBI10121,2024-05-08,debit,utilities,700,UTILITIES PURCHASE,5
SBI10121,2024-05-08,debit,utilities,1296,UTILITIES PURCHASE,5
SBI10121,2024-05-12,debit,dining,1830,DINING PURCHASE,5
SBI10121,2024-05-13,debit,shopping,992,SHOPPING PURCHASE,5
SBI10121,2024-05-15,debit,dining,553,DINING PURCHASE,5
SBI10121,2024-05-18,debit,utilities,499,UTILITIES PURCHASE,5
SBI10121,2024-05-18,debit,utilities,835,UTILITIES PURCHASE,5
SBI10121,2024-05-26,debit,travel,3773,TRAVEL PURCHASE,5
SBI10121,2024-05-27,debit,travel,4801,TRAVEL PURCHASE,5
SBI10121,2024-05-30,credit,salary,23668,SALARY CREDIT,6
SBI10121,2024-06-01,credit,savings_transfer,1820,SELF TRANSFER TO SAVINGS,6
SBI10121,2024-06-01,debit,groceries,594,GROCERIES PURCHASE,6
SBI10121,2024-06-04,debit,emi,7487,EMI PAYMENT,6
SBI10121,2024-06-04,debit,emi,22446,LOAN EMI PAYMENT,6
SBI10121,2024-06-04,debit,medical,530,MEDICAL PURCHASE,6
SBI10121,2024-06-13,debit,travel,374,TRAVEL PURCHASE,6
SBI10121,2024-06-14,debit,groceries,3568,GROCERIES PURCHASE,6
SBI10121,2024-06-15,debit,entertainment,577,ENTERTAINMENT PURCHASE,6
SBI10121,2024-06-17,debit,travel,4931,TRAVEL PURCHASE,6
SBI10121,2024-06-20,debit,utilities,1180,UTILITIES PURCHASE,6
SBI10121,2024-06-20,debit,shopping,4482,SHOPPING PURCHASE,6
SBI10121,2024-06-23,debit,utilities,1041,UTILITIES PURCHASE,6
SBI10121,2024-06-23,debit,travel,3416,TRAVEL PURCHASE,6
SBI10121,2024-06-24,debit,utilities,992,UTILITIES PURCHASE,6
SBI10122,2024-01-01,credit,salary,88475,SALARY CREDIT,1
SBI10122,2024-01-03,credit,savings_transfer,13733,SELF TRANSFER TO SAVINGS,1
SBI10122,2024-01-04,debit,medical,651,MEDICAL PURCHASE,1
SBI10122,2024-01-05,debit,fuel,2276,FUEL PURCHASE,1
SBI10122,2024-01-05,debit,medical,938,MEDICAL PURCHASE,1
SBI10122,2024-01-10,debit,travel,4892,TRAVEL PURCHASE,1
SBI10122,2024-01-13,debit,shopping,2626,SHOPPING PURCHASE,1
SBI10122,2024-01-16,debit,travel,352,TRAVEL PURCHASE,1
SBI10122,2024-01-17,debit,groceries,536,GROCERIES PURCHASE,1
SBI10122,2024-01-21,debit,utilities,742,UTILITIES PURCHASE,1
SBI10122,2024-01-29,debit,medical,312,MEDICAL PURCHASE,1
SBI10122,2024-01-31,credit,salary,89169,SALARY CREDIT,2
SBI10122,2024-02-01,debit,travel,3349,TRAVEL PURCHASE,2
SBI10122,2024-02-02,credit,savings_transfer,9270,SELF TRANSFER TO SAVINGS,2
SBI10122,2024-02-04,debit,fuel,1301,FUEL PURCHASE,2
SBI10122,2024-02-08,debit,utilities,1099,UTILITIES PURCHASE,2
SBI10122,2024-02-08,debit,entertainment,1397,ENTERTAINMENT PURCHASE,2
SBI10122,2024-02-11,debit,medical,1795,MEDICAL PURCHASE,2
SBI10122,2024-02-13,debit,medical,636,MEDICAL PURCHASE,2
SBI10122,2024-02-14,debit,fuel,2541,FUEL PURCHASE,2
SBI10122,2024-02-16,debit,medical,1049,MEDICAL PURCHASE,2
SBI10122,2024-02-20,debit,dining,1009,DINING PURCHASE,2
SBI10122,2024-02-20,debit,utilities,581,UTILITIES PURCHASE,2
SBI10122,2024-02-24,debit,fuel,976,FUEL PURCHASE,2
SBI10122,2024-02-24,debit,dining,1022,DINING PURCHASE,2
SBI10122,2024-02-24,debit,fuel,1673,FUEL PURCHASE,2
SBI10122,2024-02-25,debit,entertainment,489,ENTERTAINMENT PURCHASE,2
SBI10122,2024-02-25,debit,entertainment,1102,ENTERTAINMENT PURCHASE,2
SBI10122,2024-03-01,credit,salary,89054,SALARY CREDIT,3
SBI10122,2024-03-02,debit,travel,2731,TRAVEL PURCHASE,3
SBI10122,2024-03-03,credit,savings_transfer,17645,SELF TRANSFER TO SAVINGS,3
SBI10122,2024-03-04,debit,utilities,1136,UTILITIES PURCHASE,3
SBI10122,2024-03-07,debit,shopping,5629,SHOPPING PURCHASE,3
SBI10122,2024-03-08,debit,dining,1607,DINING PURCHASE,3
SBI10122,2024-03-11,debit,utilities,808,UTILITIES PURCHASE,3
SBI10122,2024-03-13,debit,utilities,580,UTILITIES PURCHASE,3
SBI10122,2024-03-14,debit,entertainment,560,ENTERTAINMENT PURCHASE,3
SBI10122,2024-03-15,debit,fuel,1338,FUEL PURCHASE,3
SBI10122,2024-03-23,debit,shopping,3619,SHOPPING PURCHASE,3
SBI10122,2024-03-26,debit,entertainment,398,ENTERTAINMENT PURCHASE,3
SBI10122,2024-03-31,credit,salary,88514,SALARY CREDIT,4
SBI10122,2024-04-01,debit,fuel,1386,FUEL PURCHASE,4
SBI10122,2024-04-01,debit,travel,531,TRAVEL PURCHASE,4
SBI10122,2024-04-02,credit,savings_transfer,11240,SELF TRANSFER TO SAVINGS,4
SBI10122,2024-04-07,debit,entertainment,1051,ENTERTAINMENT PURCHASE,4
SBI10122,2024-04-13,debit,shopping,3065,SHOPPING PURCHASE,4
SBI10122,2024-04-16,debit,shopping,722,SHOPPING PURCHASE,4
SBI10122,2024-04-18,debit,entertainment,1709,ENTERTAINMENT PURCHASE,4
SBI10122,2024-04-18,debit,entertainment,1357,ENTERTAINMENT PURCHASE,4
SBI10122,2024-04-18,debit,entertainment,1344,ENTERTAINMENT PURCHASE,4
SBI10122,2024-04-19,debit,entertainment,1245,ENTERTAINMENT PURCHASE,4
SBI10122,2024-04-30,credit,salary,88496,SALARY CREDIT,5
SBI10122,2024-05-02,credit,savings_transfer,11638,SELF TRANSFER TO SAVINGS,5
SBI10122,2024-05-02,debit,fuel,2070,FUEL PURCHASE,5
SBI10122,2024-05-02,debit,shopping,3589,SHOPPING PURCHASE,5
SBI10122,2024-05-03,debit,shopping,857,SHOPPING PURCHASE,5
SBI10122,2024-05-03,debit,groceries,2697,GROCERIES PURCHASE,5
SBI10122,2024-05-05,debit,dining,1251,DINING PURCHASE,5
SBI10122,2024-05-09,debit,dining,1182,DINING PURCHASE,5
SBI10122,2024-05-13,debit,travel,2159,TRAVEL PURCHASE,5
SBI10122,2024-05-15,debit,utilities,1394,UTILITIES PURCHASE,5
SBI10122,2024-05-17,debit,utilities,594,UTILITIES PURCHASE,5
SBI10122,2024-05-18,debit,utilities,1125,UTILITIES PURCHASE,5
SBI10122,2024-05-19,debit,dining,392,DINING PURCHASE,5
SBI10122,2024-05-20,debit,medical,1113,MEDICAL PURCHASE,5
SBI10122,2024-05-22,debit,utilities,543,UTILITIES PURCHASE,5
SBI10122,2024-05-24,debit,dining,496,DINING PURCHASE,5
SBI10122,2024-05-25,debit,utilities,905,UTILITIES PURCHASE,5
SBI10122,2024-05-30,credit,salary,89003,SALARY CREDIT,6
SBI10122,2024-05-31,debit,utilities,1086,UTILITIES PURCHASE,6
SBI10122,2024-06-01,credit,savings_transfer,17594,SELF TRANSFER TO SAVINGS,6
SBI10122,2024-06-03,debit,dining,1204,DINING PURCHASE,6
SBI10122,2024-06-03,debit,utilities,771,UTILITIES PURCHASE,6
SBI10122,2024-06-09,debit,fuel,2882,FUEL PURCHASE,6
SBI10122,2024-06-10,debit,fuel,2335,FUEL PURCHASE,6
SBI10122,2024-06-10,debit,groceries,1160,GROCERIES PURCHASE,6
SBI10122,2024-06-11,debit,entertainment,1258,ENTERTAINMENT PURCHASE,6
SBI10122,2024-06-13,debit,medical,1196,MEDICAL PURCHASE,6
SBI10122,2024-06-15,debit,utilities,632,UTILITIES PURCHASE,6
SBI10122,2024-06-17,debit,utilities,1469,UTILITIES PURCHASE,6
SBI10122,2024-06-19,debit,fuel,2958,FUEL PURCHASE,6
SBI10122,2024-06-25,debit,entertainment,887,ENTERTAINMENT PURCHASE,6
SBI10122,2024-06-26,debit,shopping,5223,SHOPPING PURCHASE,6
SBI10122,2024-06-27,debit,groceries,3888,GROCERIES PURCHASE,6
SBI10123,2024-01-01,credit,salary,17820,SALARY CREDIT,1
SBI10123,2024-01-03,credit,savings_transfer,3626,SELF TRANSFER TO SAVINGS,1
SBI10123,2024-01-04,debit,utilities,1375,UTILITIES PURCHASE,1
SBI10123,2024-01-05,debit,entertainment,1057,ENTERTAINMENT PURCHASE,1
SBI10123,2024-01-05,debit,groceries,3627,GROCERIES PURCHASE,1
SBI10123,2024-01-07,debit,utilities,1421,UTILITIES PURCHASE,1
SBI10123,2024-01-13,debit,fuel,1943,FUEL PURCHASE,1
SBI10123,2024-01-17,debit,travel,4892,TRAVEL PURCHASE,1
SBI10123,2024-01-18,debit,travel,738,TRAVEL PURCHASE,1
SBI10123,2024-01-18,debit,entertainment,541,ENTERTAINMENT PURCHASE,1
SBI10123,2024-01-21,debit,shopping,3862,SHOPPING PURCHASE,1
SBI10123,2024-01-22,debit,travel,406,TRAVEL PURCHASE,1
SBI10123,2024-01-28,debit,fuel,1229,FUEL PURCHASE,1
SBI10123,2024-01-31,credit,salary,40399,SALARY CREDIT,2
SBI10123,2024-02-02,credit,savings_transfer,2485,SELF TRANSFER TO SAVINGS,2
SBI10123,2024-02-03,debit,travel,4151,TRAVEL PURCHASE,2
SBI10123,2024-02-04,debit,dining,996,DINING PURCHASE,2
SBI10123,2024-02-04,debit,entertainment,1843,ENTERTAINMENT PURCHASE,2
SBI10123,2024-02-05,debit,utilities,1186,UTILITIES PURCHASE,2
SBI10123,2024-02-07,debit,medical,2998,MEDICAL PURCHASE,2
SBI10123,2024-02-08,debit,groceries,2450,GROCERIES PURCHASE,2
SBI10123,2024-02-09,debit,medical,2569,MEDICAL PURCHASE,2
SBI10123,2024-02-10,debit,groceries,3323,GROCERIES PURCHASE,2
SBI10123,2024-02-12,debit,shopping,4726,SHOPPING PURCHASE,2
SBI10123,2024-02-17,debit,medical,1121,MEDICAL PURCHASE,2
SBI10123,2024-02-20,debit,dining,931,DINING PURCHASE,2
SBI10123,2024-02-22,debit,travel,4790,TRAVEL PURCHASE,2
SBI10123,2024-02-23,debit,medical,1924,MEDICAL PURCHASE,2
SBI10123,2024-02-25,debit,groceries,3972,GROCERIES PURCHASE,2
SBI10123,2024-02-26,debit,travel,1893,TRAVEL PURCHASE,2
SBI10123,2024-03-01,credit,salary,40759,SALARY CREDIT,3
SBI10123,2024-03-03,credit,savings_transfer,3706,SELF TRANSFER TO SAVINGS,3
SBI10123,2024-03-04,debit,shopping,7329,SHOPPING PURCHASE,3
SBI10123,2024-03-05,debit,medical,1993,MEDICAL PURCHASE,3
SBI10123,2024-03-05,debit,dining,1877,DINING PURCHASE,3
SBI10123,2024-03-06,debit,dining,859,DINING PURCHASE,3
SBI10123,2024-03-09,debit,entertainment,1370,ENTERTAINMENT PURCHASE,3
SBI10123,2024-03-12,debit,dining,1342,DINING PURCHASE,3
SBI10123,2024-03-22,debit,utilities,720,UTILITIES PURCHASE,3
SBI10123,2024-03-24,debit,dining,584,DINING PURCHASE,3
SBI10123,2024-03-24,debit,utilities,1310,UTILITIES PURCHASE,3
SBI10123,2024-03-27,debit,entertainment,276,ENTERTAINMENT PURCHASE,3
SBI10123,2024-03-29,debit,fuel,2224,FUEL PURCHASE,3
SBI10123,2024-03-31,credit,salary,40500,SALARY CREDIT,4
SBI10123,2024-04-01,debit,travel,4152,TRAVEL PURCHASE,4
SBI10123,2024-04-02,credit,savings_transfer,3601,SELF TRANSFER TO SAVINGS,4
SBI10123,2024-04-05,debit,fuel,1636,FUEL PURCHASE,4
SBI10123,2024-04-11,debit,shopping,2414,SHOPPING PURCHASE,4
SBI10123,2024-04-11,debit,utilities,997,UTILITIES PURCHASE,4
SBI10123,2024-04-12,debit,shopping,7724,SHOPPING PURCHASE,4
SBI10123,2024-04-17,debit,entertainment,1554,ENTERTAINMENT PURCHASE,4
SBI10123,2024-04-18,debit,groceries,3568,GROCERIES PURCHASE,4
SBI10123,2024-04-21,debit,groceries,2904,GROCERIES PURCHASE,4
SBI10123,2024-04-23,debit,entertainment,1554,ENTERTAINMENT PURCHASE,4
SBI10123,2024-04-25,debit,travel,731,TRAVEL PURCHASE,4
SBI10123,2024-04-25,debit,medical,2746,MEDICAL PURCHASE,4
SBI10123,2024-04-27,debit,utilities,625,UTILITIES PURCHASE,4
SBI10123,2024-04-30,credit,salary,40513,SALARY CREDIT,5
SBI10123,2024-05-02,credit,savings_transfer,5686,SELF TRANSFER TO SAVINGS,5
SBI10123,2024-05-03,debit,utilities,622,UTILITIES PURCHASE,5
SBI10123,2024-05-04,debit,dining,1180,DINING PURCHASE,5
SBI10123,2024-05-11,debit,travel,1061,TRAVEL PURCHASE,5
SBI10123,2024-05-13,debit,entertainment,1240,ENTERTAINMENT PURCHASE,5
SBI10123,2024-05-14,debit,travel,4009,TRAVEL PURCHASE,5
SBI10123,2024-05-15,debit,utilities,1190,UTILITIES PURCHASE,5
SBI10123,2024-05-16,debit,groceries,3336,GROCERIES PURCHASE,5
SBI10123,2024-05-20,debit,travel,4154,TRAVEL PURCHASE,5
SBI10123,2024-05-23,debit,travel,2706,TRAVEL PURCHASE,5
SBI10123,2024-05-23,debit,groceries,1238,GROCERIES PURCHASE,5
SBI10123,2024-05-30,credit,salary,40200,SALARY CREDIT,6
SBI10123,2024-06-01,credit,savings_transfer,2822,SELF TRANSFER TO SAVINGS,6
SBI10123,2024-06-03,debit,shopping,6138,SHOPPING PURCHASE,6
SBI10123,2024-06-03,debit,groceries,2729,GROCERIES PURCHASE,6
SBI10123,2024-06-08,debit,shopping,1877,SHOPPING PURCHASE,6
SBI10123,2024-06-10,debit,entertainment,831,ENTERTAINMENT PURCHASE,6
SBI10123,2024-06-20,debit,utilities,834,UTILITIES PURCHASE,6
SBI10123,2024-06-21,debit,entertainment,703,ENTERTAINMENT PURCHASE,6
SBI10123,2024-06-23,debit,dining,1942,DINING PURCHASE,6
SBI10123,2024-06-23,debit,dining,680,DINING PURCHASE,6
SBI10123,2024-06-24,debit,shopping,5028,SHOPPING PURCHASE,6
SBI10123,2024-06-25,debit,travel,802,TRAVEL PURCHASE,6
SBI10124,2024-01-01,credit,salary,20915,SALARY CREDIT,1
SBI10124,2024-01-02,debit,medical,2661,MEDICAL PURCHASE,1
SBI10124,2024-01-03,credit,savings_transfer,3651,SELF TRANSFER TO SAVINGS,1
SBI10124,2024-01-05,debit,shopping,3030,SHOPPING PURCHASE,1
SBI10124,2024-01-07,debit,groceries,3339,GROCERIES PURCHASE,1
SBI10124,2024-01-09,debit,shopping,7123,SHOPPING PURCHASE,1
SBI10124,2024-01-15,debit,medical,1322,MEDICAL PURCHASE,1
SBI10124,2024-01-16,debit,shopping,3869,SHOPPING PURCHASE,1
SBI10124,2024-01-21,debit,groceries,3787,GROCERIES PURCHASE,1
SBI10124,2024-01-23,debit,utilities,1254,UTILITIES PURCHASE,1
SBI10124,2024-01-23,debit,entertainment,333,ENTERTAINMENT PURCHASE,1
SBI10124,2024-01-24,debit,medical,572,MEDICAL PURCHASE,1
SBI10124,2024-01-31,credit,salary,20528,SALARY CREDIT,2
SBI10124,2024-02-02,credit,savings_transfer,2108,SELF TRANSFER TO SAVINGS,2
SBI10124,2024-02-03,debit,medical,2794,MEDICAL PURCHASE,2
SBI10124,2024-02-05,debit,emi,8568,LOAN EMI PAYMENT,2
SBI10124,2024-02-10,debit,medical,2806,MEDICAL PURCHASE,2
SBI10124,2024-02-10,debit,dining,1917,DINING PURCHASE,2
SBI10124,2024-02-13,debit,dining,1961,DINING PURCHASE,2
SBI10124,2024-02-13,debit,medical,1508,MEDICAL PURCHASE,2
SBI10124,2024-02-15,debit,travel,618,TRAVEL PURCHASE,2
SBI10124,2024-02-17,debit,groceries,3877,GROCERIES PURCHASE,2
SBI10124,2024-02-21,debit,groceries,1317,GROCERIES PURCHASE,2
SBI10124,2024-02-22,debit,utilities,344,UTILITIES PURCHASE,2
SBI10124,2024-03-01,credit,salary,20653,SALARY CREDIT,3
SBI10124,2024-03-03,credit,savings_transfer,1848,SELF TRANSFER TO SAVINGS,3
SBI10124,2024-03-04,debit,entertainment,1364,ENTERTAINMENT PURCHASE,3
SBI10124,2024-03-04,debit,shopping,7338,SHOPPING PURCHASE,3
SBI10124,2024-03-06,debit,emi,8607,LOAN EMI PAYMENT,3
SBI10124,2024-03-09,debit,travel,4701,TRAVEL PURCHASE,3
SBI10124,2024-03-15,debit,entertainment,1394,ENTERTAINMENT PURCHASE,3
SBI10124,2024-03-17,debit,travel,3431,TRAVEL PURCHASE,3
SBI10124,2024-03-20,debit,dining,910,DINING PURCHASE,3
SBI10124,2024-03-21,debit,entertainment,554,ENTERTAINMENT PURCHASE,3
SBI10124,2024-03-21,debit,travel,433,TRAVEL PURCHASE,3
SBI10124,2024-03-22,debit,groceries,1214,GROCERIES PURCHASE,3
SBI10124,2024-03-22,debit,utilities,1309,UTILITIES PURCHASE,3
SBI10124,2024-03-31,credit,salary,20877,SALARY CREDIT,4
SBI10124,2024-04-02,credit,savings_transfer,2938,SELF TRANSFER TO SAVINGS,4
SBI10124,2024-04-05,debit,emi,8252,LOAN EMI PAYMENT,4
SBI10124,2024-04-07,debit,travel,2756,TRAVEL PURCHASE,4
SBI10124,2024-04-08,debit,travel,2408,TRAVEL PURCHASE,4
SBI10124,2024-04-09,debit,dining,1538,DINING PURCHASE,4
SBI10124,2024-04-09,debit,travel,3659,TRAVEL PURCHASE,4
SBI10124,2024-04-10,debit,dining,204,DINING PURCHASE,4
SBI10124,2024-04-14,debit,entertainment,1579,ENTERTAINMENT PURCHASE,4
SBI10124,2024-04-14,debit,entertainment,1453,ENTERTAINMENT PURCHASE,4
SBI10124,2024-04-16,debit,travel,3338,TRAVEL PURCHASE,4
SBI10124,2024-04-17,debit,dining,1725,DINING PURCHASE,4
SBI10124,2024-04-24,debit,utilities,1278,UTILITIES PURCHASE,4
SBI10124,2024-04-24,debit,shopping,805,SHOPPING PURCHASE,4
SBI10124,2024-04-25,debit,entertainment,1855,ENTERTAINMENT PURCHASE,4
SBI10124,2024-04-30,credit,salary,20392,SALARY CREDIT,5
SBI10124,2024-05-01,debit,medical,2042,MEDICAL PURCHASE,5
SBI10124,2024-05-02,credit,savings_transfer,3525,SELF TRANSFER TO SAVINGS,5
SBI10124,2024-05-05,debit,emi,8195,LOAN EMI PAYMENT,5
SBI10124,2024-05-07,debit,shopping,3285,SHOPPING PURCHASE,5
SBI10124,2024-05-10,debit,entertainment,869,ENTERTAINMENT PURCHASE,5
SBI10124,2024-05-11,debit,travel,1087,TRAVEL PURCHASE,5
SBI10124,2024-05-13,debit,dining,1470,DINING PURCHASE,5
SBI10124,2024-05-18,debit,dining,875,DINING PURCHASE,5
SBI10124,2024-05-19,debit,groceries,1922,GROCERIES PURCHASE,5
SBI10124,2024-05-19,debit,travel,3797,TRAVEL PURCHASE,5
SBI10124,2024-05-20,debit,medical,1314,MEDICAL PURCHASE,5
SBI10124,2024-05-24,debit,travel,4904,TRAVEL PURCHASE,5
SBI10124,2024-05-25,debit,dining,1946,DINING PURCHASE,5
SBI10124,2024-05-27,debit,fuel,533,FUEL PURCHASE,5
SBI10124,2024-05-30,credit,salary,20881,SALARY CREDIT,6
SBI10124,2024-05-31,debit,travel,608,TRAVEL PURCHASE,6
SBI10124,2024-06-01,credit,savings_transfer,3679,SELF TRANSFER TO SAVINGS,6
SBI10124,2024-06-04,debit,emi,8430,LOAN EMI PAYMENT,6
SBI10124,2024-06-06,debit,fuel,1625,FUEL PURCHASE,6
SBI10124,2024-06-08,debit,groceries,2375,GROCERIES PURCHASE,6
SBI10124,2024-06-08,debit,medical,758,MEDICAL PURCHASE,6
SBI10124,2024-06-13,debit,entertainment,1121,ENTERTAINMENT PURCHASE,6
SBI10124,2024-06-14,debit,shopping,634,SHOPPING PURCHASE,6
SBI10124,2024-06-18,debit,entertainment,305,ENTERTAINMENT PURCHASE,6
SBI10124,2024-06-21,debit,entertainment,972,ENTERTAINMENT PURCHASE,6
SBI10124,2024-06-22,debit,entertainment,418,ENTERTAINMENT PURCHASE,6
SBI10124,2024-06-22,debit,fuel,591,FUEL PURCHASE,6
SBI10124,2024-06-23,debit,shopping,6477,SHOPPING PURCHASE,6
SBI10124,2024-06-25,debit,utilities,1325,UTILITIES PURCHASE,6
SBI10124,2024-06-27,debit,utilities,734,UTILITIES PURCHASE,6
SBI10125,2024-01-01,credit,salary,45609,SALARY CREDIT,1
SBI10125,2024-01-02,debit,medical,2873,MEDICAL PURCHASE,1
SBI10125,2024-01-02,debit,entertainment,1605,ENTERTAINMENT PURCHASE,1
SBI10125,2024-01-03,credit,savings_transfer,5277,SELF TRANSFER TO SAVINGS,1
SBI10125,2024-01-04,debit,medical,2423,MEDICAL PURCHASE,1
SBI10125,2024-01-05,debit,fuel,1879,FUEL PURCHASE,1
SBI10125,2024-01-06,debit,emi,22482,EMI PAYMENT,1
SBI10125,2024-01-14,debit,utilities,1206,UTILITIES PURCHASE,1
SBI10125,2024-01-15,debit,medical,1970,MEDICAL PURCHASE,1
SBI10125,2024-01-17,debit,entertainment,1898,ENTERTAINMENT PURCHASE,1
SBI10125,2024-01-26,debit,groceries,1380,GROCERIES PURCHASE,1
SBI10125,2024-01-27,debit,shopping,6364,SHOPPING PURCHASE,1
SBI10125,2024-01-31,credit,salary,45651,SALARY CREDIT,2
SBI10125,2024-02-01,debit,medical,1339,MEDICAL PURCHASE,2
SBI10125,2024-02-02,credit,savings_transfer,4268,SELF TRANSFER TO SAVINGS,2
SBI10125,2024-02-02,debit,shopping,1611,SHOPPING PURCHASE,2
SBI10125,2024-02-05,debit,emi,22728,EMI PAYMENT,2
SBI10125,2024-02-06,debit,shopping,7015,SHOPPING PURCHASE,2
SBI10125,2024-02-10,debit,travel,1999,TRAVEL PURCHASE,2
SBI10125,2024-02-16,debit,travel,3111,TRAVEL PURCHASE,2
SBI10125,2024-02-19,debit,entertainment,1259,ENTERTAINMENT PURCHASE,2
SBI10125,2024-02-20,debit,medical,2820,MEDICAL PURCHASE,2
SBI10125,2024-02-25,debit,medical,268,MEDICAL PURCHASE,2
SBI10125,2024-02-26,debit,medical,1875,MEDICAL PURCHASE,2
SBI10125,2024-02-28,debit,entertainment,1648,ENTERTAINMENT PURCHASE,2
SBI10125,2024-03-01,credit,salary,45547,SALARY CREDIT,3
SBI10125,2024-03-03,credit,savings_transfer,5238,SELF TRANSFER TO SAVINGS,3
SBI10125,2024-03-06,debit,emi,22681,EMI PAYMENT,3
SBI10125,2024-03-11,debit,utilities,268,UTILITIES PURCHASE,3
SBI10125,2024-03-12,debit,dining,314,DINING PURCHASE,3
SBI10125,2024-03-15,debit,fuel,1206,FUEL PURCHASE,3
SBI10125,2024-03-18,debit,shopping,6968,SHOPPING PURCHASE,3
SBI10125,2024-03-18,debit,travel,2655,TRAVEL PURCHASE,3
SBI10125,2024-03-19,debit,travel,2951,TRAVEL PURCHASE,3
SBI10125,2024-03-22,debit,utilities,1042,UTILITIES PURCHASE,3
SBI10125,2024-03-26,debit,travel,3635,TRAVEL PURCHASE,3
SBI10125,2024-03-27,debit,medical,2025,MEDICAL PURCHASE,3
SBI10125,2024-03-29,debit,entertainment,1901,ENTERTAINMENT PURCHASE,3
SBI10125,2024-03-31,credit,salary,45853,SALARY CREDIT,4
SBI10125,2024-04-01,debit,utilities,362,UTILITIES PURCHASE,4
SBI10125,2024-04-01,debit,travel,2708,TRAVEL PURCHASE,4
SBI10125,2024-04-02,credit,savings_transfer,6088,SELF TRANSFER TO SAVINGS,4
SBI10125,2024-04-05,debit,emi,22466,EMI PAYMENT,4
SBI10125,2024-04-05,debit,medical,2205,MEDICAL PURCHASE,4
SBI10125,2024-04-07,debit,groceries,2086,GROCERIES PURCHASE,4
SBI10125,2024-04-07,debit,groceries,3561,GROCERIES PURCHASE,4
SBI10125,2024-04-07,debit,entertainment,719,ENTERTAINMENT PURCHASE,4
SBI10125,2024-04-08,debit,medical,277,MEDICAL PURCHASE,4
SBI10125,2024-04-11,debit,travel,4495,TRAVEL PURCHASE,4
SBI10125,2024-04-12,debit,fuel,2647,FUEL PURCHASE,4
SBI10125,2024-04-14,debit,medical,800,MEDICAL PURCHASE,4
SBI10125,2024-04-15,debit,dining,1324,DINING PURCHASE,4
SBI10125,2024-04-20,debit,entertainment,882,ENTERTAINMENT PURCHASE,4
SBI10125,2024-04-25,debit,entertainment,1172,ENTERTAINMENT PURCHASE,4
SBI10125,2024-04-26,debit,utilities,1450,UTILITIES PURCHASE,4
SBI10125,2024-04-30,credit,salary,45284,SALARY CREDIT,5
SBI10125,2024-05-02,credit,savings_transfer,6911,SELF TRANSFER TO SAVINGS,5
SBI10125,2024-05-05,debit,emi,22548,EMI PAYMENT,5
SBI10125,2024-05-05,debit,emi,36453,LOAN EMI PAYMENT,5
SBI10125,2024-05-05,debit,entertainment,994,ENTERTAINMENT PURCHASE,5
SBI10125,2024-05-06,debit,entertainment,1582,ENTERTAINMENT PURCHASE,5
SBI10125,2024-05-08,debit,travel,1159,TRAVEL PURCHASE,5
SBI10125,2024-05-08,debit,travel,3337,TRAVEL PURCHASE,5
SBI10125,2024-05-08,debit,fuel,1008,FUEL PURCHASE,5
SBI10125,2024-05-10,debit,fuel,1646,FUEL PURCHASE,5
SBI10125,2024-05-13,debit,travel,3941,TRAVEL PURCHASE,5
SBI10125,2024-05-15,debit,medical,2090,MEDICAL PURCHASE,5
SBI10125,2024-05-16,debit,utilities,297,UTILITIES PURCHASE,5
